,pumping_rate,Q,67037,69402,151061,151101,151143,151161,151179,151188,151189,151190,151191,157208,157211,209148,209254,209255,Q_win,pumping_rate_win
2004-06-01,0.5335221742061853,0.47666956979269054,20.64801977867546,54.67395074924443,27.59008420431019,8.209092091966498,19.59254360441846,31.74784968574533,19.6974289817262,6.1239021154460325,25.0,62.42999999999999,28.754312885694013,61.54602573107974,31.044568546204637,31.993425164699694,9.895147547836284,40.46723362357375,-0.3025901906084141,0.1252459519699974
2004-07-01,2.2001613825192923,-0.3783270055697498,21.265482759790732,55.616129835122344,29.72,8.934601795519653,22.4,33.84,20.38644692124313,6.827874086451441,25.979999999999997,62.54999999999999,28.75,64.16,33.85,34.58,12.0,41.465591737956125,-0.30177435418154147,0.07729798927512015
2004-08-01,1.669237554200525,-0.593707822264105,23.41,57.66,30.604999099712952,11.24,22.58554157633545,34.03385700291848,21.32,8.15,26.85,64.89126894850531,32.55780255180692,64.27754916735769,34.090773460100394,36.223691674446165,11.164894307517095,45.76,-0.299598790376548,0.05210474388629884
2004-09-01,-0.06471741081538819,-0.5072291610156139,22.488514256167534,57.47657984734156,31.178656552444753,10.056649703492505,23.139305334993814,34.422154093697934,21.302181263054187,7.979411791697245,26.975,65.69033351803482,33.221685588006274,64.77679261810741,34.653702070751365,36.916856791417196,11.440795339440541,44.563460676417485,-0.28926486230282894,0.004741736041777383
2004-10-01,-0.46881465523575283,-0.49907079674688837,23.01416311244318,58.21884089497074,32.05998541298747,10.615191915595842,24.046929304584253,35.0943740485556,21.76888939329498,8.532984935460728,27.625,66.20290950509289,34.3799211128838,65.55015773122796,35.5572553942533,38.251750568498984,11.882147094374773,45.538049222800005,-0.28083455255847917,-0.008420474974260425
2004-11-01,-0.7766053788281267,-0.5284409081143004,23.51319538062512,58.91476152656944,33.75,11.098450992662881,24.972013920569132,35.78090478662441,22.67,9.02226964088652,28.1,67.104617076351,35.536268072591305,66.38418738352422,37.45,38.65,12.30239484209682,46.618971982576774,-0.27825107054004944,-0.003553745653450948
2004-12-01,-0.6902877625722132,-0.5610743651892027,23.26,58.64,34.035439756941415,11.14,25.82,36.13,22.69442786256161,9.36,28.84,67.76595339227497,35.21,66.52,37.55823166736364,41.06734488047072,12.17,47.53,-0.2768913431619285,0.0042582357900266725
2005-01-01,-0.6639740501165112,-0.636131316461478,22.81286133850693,61.24063548136503,34.459890181634805,10.973011705544115,26.11494336631017,37.24205945826298,24.4039687573008,8.771177911544207,29.475,68.25986784330605,37.26837074594982,68.2324724767058,37.94134755039929,41.201453701603235,11.661507488107791,47.92723627924608,-0.2787949614912978,0.009739657865104528
2005-02-01,-0.880821652337913,-0.5724960751654186,22.955993396329447,61.19406528260016,34.629151471294705,11.024087574653167,26.269415470748342,37.313967028880384,24.2373464304342,8.843332118279026,29.32,68.76690083766358,37.41675261992459,68.35637323787546,38.0942204968197,41.319268797491766,11.786980976910495,48.192686946381166,-0.27593953399724386,0.005036543830543083
2005-03-01,-0.6410985562135845,-0.5317042538217907,23.264755308197994,61.46909051342005,34.98995192930143,11.334459450400695,26.669388265413787,37.57953646734464,24.38880372804437,9.1543826570764,29.630000000000003,68.86454084956424,37.92025444276688,68.64164021668302,38.472443964704865,41.932301872889035,12.048494328487017,48.594363975288736,-0.29497571729093686,0.004843069333258824
2005-04-01,-0.5968692526437689,-0.2380031401476699,23.122879294703765,60.787050363995235,34.20472179862294,11.164125457277537,25.97465396178945,36.97101544532462,23.94298567523561,8.988498302863274,29.34,67.8080509481991,37.03028445546628,67.8480420731577,37.70753260167119,41.05163565179961,11.93534045883251,47.70048702850405,-0.3310084928111415,-0.017577534756570187
2005-05-01,-0.16654976901655857,1.191342279733051,21.27,57.35,30.35,8.42,21.64,33.67,22.68,6.18,25.305,62.26819044442021,28.86,64.1,33.77,34.24,9.2,43.3,-0.2815144162475396,-0.04556811473781789
2005-06-01,0.11610092539368837,1.0852835442396185,20.305970303795046,53.951726409628534,26.6439276399748,7.879179885919198,18.712169414549905,31.046278829453172,19.296084572951145,5.788854826096404,24.65,61.24000000000001,27.651521058783793,60.64987687805529,30.114166439459694,30.855422793200965,9.15,39.36473028340895,-0.230796585043629,-0.08035321880552597
2005-07-01,2.4214366594346344,-0.28695332576002336,20.922940079574925,54.888614719208476,27.88472225780168,8.480905679644154,19.92554727838612,31.96150440918023,19.807536964072384,6.39727376148506,25.25889540811501,62.49,29.17118613997483,61.771180119056126,31.35505830175049,32.50746122312554,10.128453054733637,40.79718095337541,-0.22318211172615177,-0.06191361239591412
2005-08-01,2.31120014985296,-0.6296046250464976,23.52,58.34,30.99,10.5,23.36,34.53,20.4,8.53,26.60188864939178,66.015,33.89,65.53,34.5,36.66,12.1,44.3896338058594,-0.22617351195801785,-0.008416729424877848
2005-09-01,0.5007054724637511,-0.6116562236553013,22.692081775544167,57.926681308353444,31.747873930202655,10.261077578463523,23.671041372520733,34.8489319922459,21.564769316780563,8.185101723466342,27.209910909172596,66.37,33.89183774910935,65.31755557125723,35.215312600652524,37.61419740143095,11.610151629020692,45.22014494191604,-0.23487576717799177,0.03870184418171707
2005-10-01,-0.4991593312384441,-0.5349675995292809,23.257109281972344,58.75649656250047,32.54222845807814,10.94398657172591,24.55181957416191,35.502126400256174,22.202541041818826,8.843854162803279,28.16,66.23,35.05802213621423,65.99530647416783,36.064001766549964,39.06307535370325,12.082193500526923,46.018518051286456,-0.2378671674098578,0.0361731211814928
2005-11-01,-0.804968083766333,-0.5186508709918297,23.38,59.31,33.74,11.17,26.64,36.46,21.9,9.361615962932362,28.62,67.48,36.13,66.99,37.22,39.67,12.14,47.69,-0.23705133098298525,0.033809562436642286
2005-12-01,-0.6935773906473177,-0.6034978593865757,24.381756012295085,60.406538722104436,34.83191871628166,11.998359363417146,26.77129915747738,37.167514824907514,23.0397131866694,9.919996201927383,29.135715025332317,68.77000000000001,37.81678210110004,68.06418490918426,38.34111819693618,42.02224089896986,13.029201123984091,48.697845969936616,-0.2405866221660997,0.0335354267637169
2006-01-01,-0.6680540324901649,-0.5382309452367711,22.916841012141145,61.46362315130804,34.77705778252589,11.062440759947846,26.402663731416304,37.471612250375,24.512697024202605,8.864666115911518,29.549195667368977,68.73000000000002,37.623591128046094,68.5351176346062,38.24917832785083,41.55389054307076,11.748456351072733,48.30631008670053,-0.2324282578973741,0.033195428232579094
2006-02-01,-0.8807050731210722,-0.5953394951178501,23.20907458697885,61.740249851075504,35.171453233045725,11.342118347678431,26.81909602786684,37.75517406826987,24.646032573459696,9.148258447757247,29.802231528911943,68.99,38.14096254950858,68.8598457748278,38.65332930700696,42.155468358443166,11.996127266514865,48.76069405185513,-0.23433187622674342,0.03320514316731582
2006-03-01,-0.6205088570471514,-0.551284328066732,23.8,61.09,35.77,11.46,27.69,42.78,24.68,9.33,29.9,69.22,36.5,68.65,39.3,40.22,12.27,49.35,-0.23596354908048847,0.03492095143118524
2006-04-01,-0.5761015452544267,0.8715344003990084,22.902318968232866,60.31270893142568,33.62150247488107,10.935295227564273,25.423073712820255,36.52991177748544,23.65618562746792,8.76001989312784,29.065,67.17,36.33153211551777,67.29698540655116,37.1287038946624,40.312478842145644,11.751873755579815,47.0346820184485,-0.14350208736826528,0.036651593713630436
2006-05-01,0.887161006544415,1.445883244917289,17.96,54.44,26.28,6.26,17.86,31.14,17.99,3.99,25.555771330980843,63.53999999999999,24.73,60.61,29.68,27.79,8.15,38.84,-0.12229034026957881,0.12446082501037824
2006-06-01,1.0638259634279295,0.936801314548813,20.293521367894723,53.92874448532701,26.358202488167766,7.976740978803951,18.51524636075009,30.892029858407938,19.438456752590884,5.861135915978675,24.96651192501941,60.19,27.457560521304877,60.36213387203043,29.8722043831257,30.789911872929757,9.596774936051006,38.93678179493596,-0.13466385941047926,0.20343791151323165
2006-07-01,2.887651707126504,-0.38159035127724006,22.64,54.84,28.89,9.33,20.92,32.01,20.26,7.52,25.82,63.05,30.85,62.15,32.39,35.94,11.48,42.82,-0.14255027820358065,0.2422891654875541
2006-08-01,2.2252537610348444,-0.6583220672724116,22.480345256896587,57.84836068618605,31.589698374661243,10.068194307549456,23.475973237436094,34.74597693238871,21.556020528275656,7.987496088613533,27.07,66.37,33.65642490848587,65.21918590966993,35.045296761753605,37.30902630533979,11.429072791629554,45.03366121610325,-0.14494339838907352,0.2351269664193778
2006-09-01,0.6803096149621048,-0.6588115691285351,23.096916133175707,58.798414597320736,32.74577751256774,10.712810706985353,24.635855691087762,35.621430649248914,22.1367103118815,8.628925130124362,27.81,67.25,35.130019258291405,66.25532463237948,36.21765116601683,38.96407510956019,11.946116672370891,46.3301369277986,-0.14887301051184298,0.2500939782942406
2006-10-01,-0.3541184735191066,-0.5643377108966929,23.60809160532897,59.510149731889854,33.548767667036174,11.273846288391761,25.48100832931496,36.24420398455615,22.609728440427144,9.181004963235903,28.49457812335589,67.56,36.21791193521846,66.95185406350711,37.05005062250211,40.24669403543772,12.37499602314189,47.199165256274576,-0.15132051979246067,0.2621807164375188
2006-11-01,-0.6858244189773363,-0.36364194988604376,22.88,59.84,33.99,11.64,26.2,36.5,21.59,8.45,28.82,68.24,36.97,67.7,37.5,41.84,11.71,47.88,-0.13840310970031183,0.2721093551699351
2006-12-01,-0.6206011134179451,-0.48601741391692743,24.501640853323796,60.66498910625493,35.10733652338146,12.140913768169478,27.043834661215918,37.38599563047835,23.221687012813405,10.058197308304322,29.33981305232992,68.95,38.17116641038336,68.32149021355441,38.62130817614915,42.42009327681007,13.128474256362832,48.995522696196225,-0.12861307257784113,0.2781907116057162
2007-01-01,-0.547740844187059,-0.5708644023116735,23.163028067077136,61.99215142990769,35.489825907997016,11.29085849540481,27.05885021765831,37.99558053640721,24.794068739170488,9.09887434022328,29.775,69.69,38.44129535270509,69.21292296581392,38.94641073113675,42.38474386817898,11.953907819552533,49.14487907810322,-0.13133252733408302,0.28821681063097504
2007-02-01,-0.7831130990926787,-0.5219142166993199,23.631448863087382,62.64828689641616,36.31029379434207,11.770727646672407,27.889784717949652,38.61113249098608,25.18147535370784,9.578392900513013,30.3,70.3,39.49250718228354,69.93742781990531,39.77997976163812,43.57302560939244,12.347704570642609,50.06964262076408,-0.12521375413253882,0.29634947513334114
2007-03-01,-0.482860969843297,-0.003042249208373333,23.72375199679062,62.454992969178704,36.285347680338774,11.774968412845196,27.870824444936247,38.539291355284185,24.93441385897848,9.602334477482998,30.095,70.52,39.42432147527611,69.87134252378513,39.74464176463397,43.47821040790941,12.431180470882307,50.106074223398146,-0.0795269142276756,0.30782013240032896
2007-04-01,-0.384327167307315,0.03611789928150943,23.03,61.38,35.35,10.75,27.59,37.95,24.23,8.29,29.505000000000003,69.43,38.95,69.35,38.81,43.72,11.36,49.14,-0.1491449559874672,0.3238013305625883
2007-05-01,0.498490287686389,1.4001964050124258,21.30311999595212,56.472034795251375,29.76410535303558,8.904789009869331,21.59390610367278,33.402827089905514,20.808012545160217,6.815993588535601,25.91,65.065,31.295916239387687,63.654817084069904,33.184369002619185,34.60924613712323,10.435244846499728,42.953728678527675,-0.15295219264620577,0.29141210399108614
2007-06-01,1.0943885315931285,0.9025361846201656,20.01,54.5,28.0,7.88,20.14,31.93,20.95,5.5,25.63,62.43,29.2,61.95,31.45,33.03,9.45,41.55,-0.1558076201402597,0.29395898467151943
2007-07-01,3.2974349235363927,-0.43706722830457395,22.41,55.71,29.32,9.96,23.1,33.03,21.09,7.67,26.47,65.245,32.49,63.27,32.79,36.22,11.58,44.41,-0.1604306932258709,0.32810758603901014
2007-08-01,2.48755950031041,-0.6485320301499409,23.11358528154756,59.209889833542576,33.28612179411935,10.71557639845492,25.073996887305775,36.023649866588926,22.365658172584006,8.63606683119069,27.830682952279233,68.29,35.676007808757866,66.82360182117833,36.72533269568211,39.4332510977538,11.956052630073941,46.9791475377855,-0.1596148567989983,0.3499663976453073
