fid,OBJECTID,PropType,TotAcres,YrBuilt
26639,332735,KU,0.129,1977
26640,332938,KU,0.328,1977
26641,332632,KU,0.124,1977
26642,332619,KU,0.124,1977
26643,332932,KU,0.328,1977
26644,332613,KU,0.124,1977
26662,333173,KU,0,1977
26663,333276,KU,0,1977
26664,333423,IMP_U,0.138,1977
26665,332959,TU,0.01,1977
26666,332850,TU,0.01,1977
26667,332726,KU,0.129,1977
26668,332849,KU,0.125,1977
26669,332794,KU,0.124,1977
26670,333428,IMP_U,0.207,1977
26671,333431,IMP_U,0.207,1977
26672,333437,IMP_U,0.207,1977
26726,332458,IMP_U,0.103,1977
26729,332453,IMP_U,0.109,1977
26967,332432,IMP_U,0.103,1977
27215,331021,IMP_U,0.09,1977
27216,331026,IMP_U,0.09,1977
27474,329786,IMP_U,0.076,1977
27616,318527,IMP_U,0.179,1977
27950,322309,IMP_U,0.149,1977
28074,323960,IMP_U,0.269,1977
28460,324335,APT_U,0.826,1977
28776,326524,IMP_U,0.336,1977
30199,315842,EP,0.179,1977
30222,319349,APT_U,0.6,1977
30294,321309,IMP_U,0.197,1977
30687,327484,APT_U,1.316,1977
30808,326852,IMP_U,0.165,1977
30926,328890,IMP_U,1.95,1977
31116,336988,IMP_U,0.655,1977
31199,332856,IMP_U,0.317,1977
31363,337784,IMP_U,0.243,1977
31364,337803,IMP_U,0.321,1977
31372,337944,IMP_U,0.234,1977
31374,337986,IMP_U,0.234,1977
31376,338081,IMP_U,0.255,1977
31413,332562,IMP_U,0.318,1977
31434,333003,IMP_U,0.48,1977
31439,330240,IMP_U,0.36,1977
31764,330977,IMP_U,0.284,1977
31776,338030,IMP_U,0.236,1977
31895,337801,IMP_U,0.293,1977
31955,331667,IMP_R,0.34,1977
31959,331833,IMP_U,0.23,1977
32029,338156,IMP_U,0.38,1977
32031,338138,IMP_U,0.411,1977
32079,335020,IMP_U,0.5,1977
32080,335016,IMP_U,0.49,1977
32083,335150,IMP_U,0.5,1977
32084,335159,IMP_U,0.5,1977
32140,332933,IMP_U,0.252,1977
32205,333891,IMP_U,0.279,1977
32226,334337,IMP_U,0.23,1977
32270,334704,IMP_U,0.23,1977
32295,332649,IMP_U,0.503,1977
32299,332812,IMP_U,0.463,1977
32351,338740,IMP_R,0.386,1977
32523,333076,IMP_U,0.265,1977
32625,338477,IMP_R,0.758,1977
32689,342117,IMP_R,2.73,1977
32694,333940,IMP_U,0.256,1977
32700,334029,IMP_U,0.246,1977
32701,334040,IMP_U,0.303,1977
32711,334306,IMP_U,0.322,1977
32736,333438,IMP_U,0.335,1977
32766,338075,IMP_R,0.753,1977
32810,334336,IMP_U,0.264,1977
33217,323042,MOB,0.551,1977
33396,326398,MOB,0.251,1977
33410,325785,IMP_R,0.22,1977
33423,325981,IMP_R,0.11,1977
33453,323233,IMP_R,0.11,1977
33540,328368,IMP_R,10,1977
33589,325317,IMP_R,0.11,1977
33734,329433,IMP_R,2.2,1977
34271,328262,IMP_R,11.12,1977
34294,326400,IMP_R,1.1,1977
34411,329002,IMP_R,1.28,1977
34588,311339,IMP_U,0.161,1977
34608,311457,IMP_U,0.31,1977
34624,311477,IMP_U,1.21,1977
34654,311742,IMP_U,0.146,1977
34671,312211,APT_U,5.01,1977
34693,312826,IMP_U,0.474,1977
34696,312910,IMP_U,0.523,1977
34702,313025,IMP_U,0.388,1977
34703,313082,IMP_U,0.379,1977
34704,313103,IMP_U,0.321,1977
34710,313294,IMP_U,0.315,1977
34711,313306,IMP_U,0.322,1977
34716,313512,IMP_U,0.387,1977
34717,313525,IMP_U,0.394,1977
34724,313474,APT_U,0.625,1977
34778,313231,APT_U,0.366,1977
34780,312953,IMP_U,0.936,1977
34804,313520,APT_U,0.559,1977
34923,315865,IMP_R,0.91,1977
35392,352904,IMP_R,1.01,1977
35458,352675,MOB,25,1977
35504,353105,IMP_R,1,1977
35704,318290,IMP_R,0.501,1977
216,302620,IMP_R,1.74,1978
218,302634,IMP_R,1.74,1978
222,302626,IMP_R,1.75,1978
224,302624,IMP_R,1.75,1978
240,302830,IMP_R,1.98,1978
284,302667,IMP_R,1.255,1978
305,302776,IMP_R,2.01,1978
307,302779,IMP_R,2.03,1978
579,303867,IMP_U,0.505,1978
581,303916,IMP_U,1.21,1978
586,305193,IMP_R,1.43,1978
591,305443,IMP_R,2.381,1978
597,305731,IMP_R,1.454,1978
599,304022,IMP_U,0.315,1978
601,304213,IMP_U,0.214,1978
603,304317,IMP_U,0.226,1978
624,304932,IMP_U,0.332,1978
651,305628,IMP_R,2.217,1978
671,304750,IMP_R,0.5,1978
673,305203,IMP_R,1.21,1978
693,304851,IMP_U,0.374,1978
710,305111,IMP_U,0.243,1978
718,304946,IMP_U,0.326,1978
719,305010,IMP_U,0.243,1978
720,305017,IMP_U,0.243,1978
729,305239,KU,0,1978
730,305241,KU,0,1978
731,305245,KU,0,1978
732,305249,KU,0,1978
733,305255,KU,0,1978
734,305259,KU,0,1978
735,305252,KU,0,1978
736,305264,KU,0,1978
737,305292,NV,2.094,1978
738,305320,KU,0,1978
739,305330,KU,0,1978
740,305331,KU,0,1978
741,305339,KU,0,1978
742,305334,KU,0,1978
743,305348,KU,0,1978
744,305349,KU,0,1978
745,305352,KU,0,1978
757,305257,IMP_U,0.268,1978
758,305251,IMP_U,0.268,1978
759,305261,IMP_U,0.268,1978
760,305263,IMP_U,0.279,1978
761,305283,IMP_U,0.225,1978
762,305260,IMP_U,0.231,1978
763,305272,IMP_U,0.267,1978
791,305253,KU,0,1978
792,305254,KU,0,1978
793,305258,KU,0,1978
795,305270,KU,0,1978
796,305269,KU,0,1978
797,305279,KU,0,1978
801,305323,KU,0,1978
802,305325,KU,0,1978
803,305329,KU,0,1978
823,305294,IMP_U,0.23,1978
827,305333,IMP_U,0.225,1978
990,306143,IMP_U,0.335,1978
991,306148,IMP_U,0.253,1978
1155,306096,IMP_U,0.231,1978
1162,306159,IMP_U,0.236,1978
1192,306384,IMP_U,0.227,1978
1620,305029,IMP_R,3.07,1978
1648,304437,IMP_U,0.507,1978
1672,304103,IMP_U,0.903,1978
1674,304312,IMP_U,0.566,1978
1677,304445,IMP_U,0.527,1978
1678,304490,IMP_U,0.523,1978
1778,304409,IMP_U,0.499,1978
1829,304045,IMP_U,0.584,1978
1833,304117,IMP_U,0.493,1978
1976,304959,IMP_R,1.48,1978
2105,305364,IMP_R,1.2,1978
2108,305242,IMP_R,2,1978
2112,305216,IMP_R,1.4,1978
2113,305354,IMP_R,0.812,1978
2114,305534,IMP_R,0.517,1978
2119,305326,IMP_R,0.492,1978
2130,305511,IMP_R,0.8,1978
2131,305591,IMP_R,0.5,1978
2135,305404,IMP_R,0.9,1978
2155,305177,IMP_U,0.566,1978
2251,306188,IMP_R,1.54,1978
2256,306009,IMP_U,2.34,1978
2360,303954,IMP_U,1,1978
2499,304815,IMP_R,1.59,1978
2508,304649,IMP_R,0.442,1978
2515,304777,IMP_R,0.586,1978
2519,304184,IMP_U,0.464,1978
2588,304296,IMP_R,1.06,1978
2610,304910,IMP_U,0.367,1978
2618,304978,IMP_U,0.337,1978
2623,305018,IMP_U,0.488,1978
2624,305057,IMP_U,0.322,1978
2644,304916,IMP_U,0.414,1978
2645,304954,IMP_U,0.414,1978
2646,304882,IMP_U,0.487,1978
2655,304940,IMP_U,0.241,1978
2656,305020,IMP_U,0.288,1978
2659,304811,IMP_U,0.261,1978
2672,304739,IMP_U,0.325,1978
2677,304947,IMP_U,0.242,1978
2688,303227,IMP_U,2,1978
2707,303532,IMP_U,0.092,1978
2711,303727,IMP_U,2.06,1978
2714,303555,IMP_U,0.096,1978
2721,303855,IMP_U,2.1,1978
2724,303966,IMP_U,2,1978
2728,303885,IMP_U,0.215,1978
2729,303886,IMP_U,0.215,1978
2732,303914,IMP_U,0.215,1978
2733,303924,IMP_U,0.215,1978
2736,303928,IMP_U,0.219,1978
2737,303951,IMP_U,0.229,1978
2738,303964,IMP_U,0.199,1978
2739,303981,IMP_U,0.214,1978
2740,303968,IMP_U,0.221,1978
2741,303993,IMP_U,0.251,1978
2742,304001,IMP_U,0.237,1978
2743,304007,IMP_U,0.199,1978
2744,304010,IMP_U,0.244,1978
2746,304047,IMP_U,0.214,1978
2747,304049,IMP_U,0.199,1978
2748,304067,IMP_U,0.307,1978
2749,304089,IMP_U,0.215,1978
2750,304019,IMP_U,0.237,1978
2752,304034,IMP_U,0.214,1978
2753,303973,IMP_U,0.295,1978
2754,304343,IMP_U,0.215,1978
2757,304487,IMP_U,0.287,1978
2758,304533,IMP_U,0.377,1978
2759,304575,IMP_U,0.416,1978
2760,304382,IMP_U,0.226,1978
2762,304417,IMP_U,0.222,1978
2767,304385,IMP_U,0.233,1978
2768,304324,IMP_U,0.233,1978
2772,304273,IMP_U,0.234,1978
2773,304124,IMP_U,0.215,1978
2774,304489,IMP_U,0.313,1978
2775,304223,IMP_U,0.229,1978
2782,304810,IMP_U,0.227,1978
2787,304175,IMP_U,0.215,1978
2790,304826,IMP_U,0.227,1978
2822,304104,IMP_U,0.235,1978
2823,304107,IMP_U,0.215,1978
2824,304137,IMP_U,0.215,1978
2825,304148,IMP_U,0.206,1978
2827,304154,IMP_U,0.215,1978
2828,304181,IMP_U,0.215,1978
2829,304192,IMP_U,0.215,1978
2830,304195,IMP_U,0.215,1978
2831,304201,IMP_U,0.215,1978
2832,304235,IMP_U,0.217,1978
2833,304239,IMP_U,0.215,1978
2834,304250,IMP_U,0.215,1978
2835,304281,IMP_U,0.213,1978
2836,304265,IMP_U,0.215,1978
2837,304283,IMP_U,0.243,1978
2838,304292,IMP_U,0.215,1978
2839,304313,IMP_U,0.221,1978
2840,304327,IMP_U,0.246,1978
2842,304342,IMP_U,0.256,1978
2844,304389,IMP_U,0.24,1978
2845,304395,IMP_U,0.244,1978
2846,304404,IMP_U,0.288,1978
2847,304425,IMP_U,0.215,1978
2869,303493,IMP_U,0.092,1978
2871,303502,IMP_U,0.092,1978
2875,303883,IMP_U,0.215,1978
2877,304000,IMP_U,0.215,1978
2903,304068,IMP_U,0.258,1978
2905,304109,IMP_U,0.239,1978
2906,304133,IMP_U,0.197,1978
2908,304173,IMP_U,0.216,1978
2910,304088,IMP_U,0.197,1978
2911,304216,IMP_U,0.215,1978
2916,304694,IMP_U,0.199,1978
2917,304620,IMP_U,0.199,1978
2919,304766,IMP_U,0.184,1978
2926,304770,IMP_U,0.184,1978
2931,304687,IMP_U,0.197,1978
2932,304612,IMP_U,0.196,1978
2989,304762,IMP_U,0.184,1978
2993,304767,IMP_U,0.184,1978
2996,304761,IMP_U,0.184,1978
2997,304607,IMP_U,0.196,1978
2999,304764,IMP_U,0.184,1978
3003,304604,IMP_U,0.196,1978
3004,304754,IMP_U,0.184,1978
3007,304757,IMP_U,0.184,1978
3011,304755,IMP_U,0.184,1978
3014,304753,IMP_U,0.184,1978
3017,304751,IMP_U,0.184,1978
3022,304524,IMP_U,0.239,1978
3023,304556,IMP_U,0.256,1978
3024,304566,IMP_U,0.211,1978
3025,304570,IMP_U,0.29,1978
3026,304579,IMP_U,0.206,1978
3027,304586,IMP_U,0.226,1978
3028,304617,IMP_U,0.227,1978
3030,304638,IMP_U,0.206,1978
3031,304655,IMP_U,0.229,1978
3032,304651,IMP_U,0.206,1978
3033,304704,IMP_U,0.269,1978
3035,304721,IMP_U,0.275,1978
3037,304738,IMP_U,0.369,1978
3061,303425,IMP_U,0.092,1978
3062,303436,IMP_U,0.092,1978
3064,303500,IMP_U,0.092,1978
3065,303512,IMP_U,2.01,1978
3101,303943,IMP_U,0.249,1978
3102,304099,IMP_U,0.242,1978
3145,303456,IMP_U,0.092,1978
3148,303488,IMP_U,0.092,1978
3151,303518,IMP_U,0.092,1978
3152,303520,IMP_U,0.092,1978
3153,303535,IMP_U,0.092,1978
3156,303556,IMP_U,0.092,1978
3162,303589,IMP_U,0.092,1978
3163,303586,IMP_U,0.092,1978
3168,304749,IMP_U,0.202,1978
3169,304659,IMP_U,0.199,1978
3170,304690,IMP_U,0.2,1978
3173,304613,IMP_U,0.195,1978
3174,304610,IMP_U,0.196,1978
3175,304602,IMP_U,0.196,1978
3176,304597,IMP_U,0.196,1978
3184,303872,IMP_U,0.185,1978
3191,303894,IMP_U,0.215,1978
3192,303909,IMP_U,0.215,1978
3193,303925,IMP_U,0.218,1978
3194,303934,IMP_U,0.215,1978
3195,303950,IMP_U,0.215,1978
3196,303965,IMP_U,0.215,1978
3197,303972,IMP_U,0.215,1978
3199,304011,IMP_U,0.223,1978
3200,304043,IMP_U,0.198,1978
3203,304675,IMP_U,0.199,1978
3204,304619,IMP_U,0.214,1978
3205,304596,IMP_U,0.196,1978
3206,304756,IMP_U,0.206,1978
3207,304760,IMP_U,0.206,1978
3209,304772,IMP_U,0.192,1978
3210,304773,IMP_U,0.184,1978
3211,304743,IMP_U,0.206,1978
3265,304684,IMP_U,0.197,1978
3266,304686,IMP_U,0.196,1978
3269,304682,IMP_U,0.197,1978
3270,304680,IMP_U,0.197,1978
3273,304598,IMP_U,0.196,1978
3276,304594,IMP_U,0.195,1978
3277,304748,IMP_U,0.184,1978
3278,304669,IMP_U,0.197,1978
3280,304747,IMP_U,0.184,1978
3439,306177,IMP_U,0.298,1978
3442,306206,IMP_U,0.291,1978
3449,306299,IMP_U,0.264,1978
3451,306338,KU,0,1978
3452,306344,KU,0,1978
3453,306510,KU,0,1978
3454,306474,KU,0,1978
3456,306503,KU,0,1978
3480,306399,IMP_U,0.354,1978
3562,306933,IMP_U,0.551,1978
3805,305888,IMP_U,0.309,1978
3828,305944,IMP_U,0.292,1978
3888,306322,IMP_U,0.248,1978
3889,306324,IMP_U,0.275,1978
3900,306505,IMP_U,0.333,1978
3920,306576,IMP_U,0.248,1978
3992,307408,IMP_U,0.251,1978
3993,307449,IMP_U,0.349,1978
4001,306781,IMP_U,0.271,1978
4011,306789,IMP_U,0.347,1978
4012,306725,IMP_U,0.496,1978
4032,307167,IMP_U,0.287,1978
4041,307309,IMP_U,0.24,1978
4046,307399,IMP_U,0.282,1978
4058,307269,IMP_U,0.494,1978
4072,307906,IMP_U,0.305,1978
4075,308175,IMP_U,0.306,1978
4077,308270,IMP_U,0.365,1978
4107,307825,IMP_U,0.242,1978
4146,307955,IMP_U,0.248,1978
4147,308139,IMP_U,0.271,1978
4149,307938,IMP_U,0.27,1978
4150,308090,IMP_U,0.275,1978
4151,307928,IMP_U,0.275,1978
4152,308079,IMP_U,0.275,1978
4160,307538,IMP_U,0.261,1978
4208,310742,IMP_R,1.58,1978
4236,311921,IMP_R,2.19,1978
4242,312234,IMP_R,1.01,1978
4634,326258,IMP_R,0.092,1978
4637,586078,IMP_R,1.18,1978
4785,327297,IMP_R,0.207,1978
4967,306054,IMP_U,0.273,1978
4968,306072,IMP_U,0.236,1978
4969,306092,IMP_U,0.258,1978
4971,306144,IMP_U,0.275,1978
4972,306166,IMP_U,0.231,1978
4973,306164,IMP_U,0.24,1978
4978,306233,IMP_U,0.318,1978
4980,306265,IMP_U,0.23,1978
4981,306290,IMP_U,0.267,1978
4982,306293,IMP_U,0.246,1978
4983,306294,IMP_U,0.265,1978
4999,306263,IMP_U,0.385,1978
5001,306303,IMP_U,0.36,1978
5002,306309,IMP_U,0.244,1978
5014,306222,IMP_U,0.239,1978
5015,306280,IMP_U,0.23,1978
5024,306345,IMP_U,0.253,1978
5040,306296,IMP_U,0.27,1978
5048,306383,IMP_U,0.271,1978
5066,306346,IMP_U,0.285,1978
5067,306354,IMP_U,0.273,1978
5068,306351,IMP_U,0.236,1978
5069,306378,IMP_U,0.265,1978
5070,306380,IMP_U,0.265,1978
5071,306404,IMP_U,0.28,1978
5072,306428,IMP_U,0.276,1978
5098,306337,IMP_U,0.22,1978
5102,306475,NV,3.59,1978
5108,306531,KU,0,1978
5109,306533,KU,0,1978
5116,583978,KU,0,1978
5117,583979,KU,0,1978
5118,585163,KU,0,1978
5119,585164,KU,0,1978
5120,585165,KU,0,1978
5121,585661,KU,0,1978
5122,306349,KU,0,1978
5123,306361,KU,0,1978
5124,306366,KU,0,1978
5125,306372,KU,0,1978
5126,306379,KU,0,1978
5129,306389,KU,0,1978
5130,306395,KU,0,1978
5131,306407,KU,0,1978
5133,306419,KU,0,1978
5136,306424,KU,0,1978
5137,306423,KU,0,1978
5139,306437,KU,0,1978
5145,306479,KU,0,1978
5146,306490,KU,0,1978
5147,306486,KU,0,1978
5152,306506,KU,0,1978
5154,306511,KU,0,1978
5156,582452,KU,0,1978
5157,582453,KU,0,1978
5158,583976,KU,0,1978
5159,583977,KU,0,1978
5160,585161,KU,0,1978
5161,585325,KU,0,1978
5162,585326,KU,0,1978
5163,585327,KU,0,1978
5164,585398,KU,0,1978
5165,585400,KU,0,1978
5166,585401,KU,0,1978
5167,585402,KU,0,1978
5168,585657,KU,0,1978
5169,585658,KU,0,1978
5170,585659,KU,0,1978
5171,585660,KU,0,1978
5892,310390,IMP_U,0.352,1978
5961,307711,IMP_U,0.302,1978
5964,307756,IMP_U,0.27,1978
5966,307811,IMP_U,0.204,1978
5968,307809,IMP_U,0.213,1978
5969,307816,IMP_U,0.213,1978
5970,307897,IMP_U,0.195,1978
5972,307891,IMP_U,0.201,1978
5973,307901,IMP_U,0.201,1978
5974,307970,IMP_U,0.234,1978
5975,307978,IMP_U,0.234,1978
5976,307986,IMP_U,0.227,1978
5977,307966,IMP_U,0.239,1978
6314,308803,IMP_U,0.197,1978
6315,308737,IMP_U,0.165,1978
6319,308849,IMP_U,0.176,1978
6320,308667,IMP_U,0.206,1978
6321,308826,IMP_U,0.263,1978
6322,308741,IMP_U,0.177,1978
6326,308825,IMP_U,0.257,1978
6556,586252,KU,0,1978
6557,587457,KU,0,1978
6558,586988,KU,0,1978
6560,586251,KU,0,1978
6565,586248,KU,0,1978
6566,589450,KU,0,1978
6567,587746,NV,0.939,1978
6570,587017,KU,0,1978
6571,588375,KU,0,1978
6573,586250,KU,0,1978
6577,586987,KU,0,1978
6580,586989,KU,0,1978
6823,587712,KU,0,1978
6824,587706,KU,0,1978
6825,587711,KU,0,1978
6826,587999,KU,0,1978
6827,588000,KU,0,1978
6828,587458,KU,0,1978
6829,586253,KU,0,1978
6830,587459,KU,0,1978
6831,587713,KU,0,1978
6832,587997,KU,0,1978
6833,587998,KU,0,1978
6834,588001,KU,0,1978
6836,586249,KU,0,1978
6837,587996,KU,0,1978
6839,587018,KU,0,1978
6844,588373,KU,0,1978
6845,588374,KU,0,1978
6846,588376,KU,0,1978
6847,588378,KU,0,1978
6876,310571,APT_U,0.208,1978
6976,310330,IMP_U,0.279,1978
7134,310930,IMP_U,0.287,1978
7172,311008,IMP_U,0.154,1978
7256,310980,IMP_U,0.143,1978
7416,311588,IMP_U,24,1978
7417,311377,IMP_U,5.99,1978
7597,313175,IMP_R,1,1978
7666,312596,IMP_R,0.778,1978
7713,315515,IMP_R,0.497,1978
7788,315577,IMP_R,1,1978
7825,317349,IMP_R,0.455,1978
7847,315832,IMP_R,0.376,1978
7903,320227,IMP_R,0.99,1978
7910,319714,IMP_R,1.01,1978
8011,330207,FARM,5.025,1978
8022,331365,IMP_R,11.41,1978
8034,330631,FARM,5,1978
8088,338358,IMP_R,18.04,1978
8106,334105,IMP_R,10,1978
8107,334119,IMP_R,10,1978
8112,334331,IMP_R,5,1978
8128,336020,FARM,10.02,1978
8208,337924,IMP_R,1.095,1978
8307,338238,IMP_R,2.268,1978
8317,338476,IMP_R,11.68,1978
9082,317999,IMP_U,0.298,1978
9173,311769,IMP_U,0.23,1978
9179,312006,IMP_U,0.62,1978
9257,312131,IMP_U,7.759,1978
9281,587445,IMP_U,2.29,1978
9352,312758,IMP_U,0.073,1978
9404,313744,APT_U,0.74,1978
9422,313448,IMP_U,0.413,1978
9593,314506,IMP_U,0.167,1978
9601,315297,IMP_U,0.476,1978
9685,314491,IMP_U,0.656,1978
9689,314723,IMP_U,0.219,1978
9750,315934,IMP_U,0.184,1978
9892,313037,IMP_U,0.165,1978
9965,318671,IMP_R,0.999,1978
10111,586436,NV,1.28,1978
10231,585023,IMP_R,0.387,1978
10250,333950,IMP_R,1.171,1978
10701,314701,IMP_U,0.232,1978
11040,319821,IMP_R,0.473,1978
11091,319636,IMP_R,1.18,1978
11214,320426,IMP_R,0.254,1978
11335,323865,IMP_R,1.18,1978
11592,325255,IMP_U,1.52,1978
12392,318318,IMP_U,0.149,1978
12453,318741,IMP_U,0.149,1978
12475,319767,IMP_U,0.448,1978
12501,319870,IMP_U,0.179,1978
12503,319873,IMP_U,0.119,1978
12853,321704,IMP_U,0.119,1978
12903,321244,APT_U,0.239,1978
13064,322697,IMP_U,0.11,1978
13065,322703,IMP_U,0.11,1978
13068,322786,IMP_U,0.11,1978
13213,322797,IMP_R,0.207,1978
13498,322376,IMP_R,0.476,1978
13720,332043,IMP_R,5,1978
13845,320276,IMP_R,0.502,1978
14280,335570,IMP_R,0.289,1978
14284,335575,IMP_R,0.289,1978
14289,335600,IMP_R,0.299,1978
14292,336040,IMP_R,0.326,1978
14297,335479,IMP_R,0.263,1978
14322,336307,IMP_R,0.358,1978
14341,334624,IMP_R,0.316,1978
14347,334800,IMP_R,0.279,1978
14348,334828,IMP_R,0.289,1978
14349,334820,IMP_R,0.259,1978
14350,334841,IMP_R,0.267,1978
14351,334885,IMP_R,0.304,1978
14352,334911,IMP_R,0.255,1978
14353,334953,IMP_R,0.27,1978
14354,334949,IMP_R,0.269,1978
14355,334954,IMP_R,0.269,1978
14356,334961,IMP_R,0.269,1978
14359,335105,IMP_R,0.256,1978
14372,334296,IMP_R,0.256,1978
14382,334751,IMP_R,0.297,1978
14383,334791,IMP_R,0.297,1978
14386,334836,IMP_R,0.269,1978
14389,334942,IMP_R,0.269,1978
14391,334989,IMP_R,0.269,1978
14394,334350,IMP_R,0.283,1978
14396,334769,IMP_R,0.285,1978
14407,334639,IMP_R,0.26,1978
14438,336130,IMP_R,0.29,1978
14439,336298,IMP_R,0.27,1978
14440,336326,IMP_R,0.28,1978
14441,336378,IMP_R,0.3,1978
14580,331938,IMP_R,2.28,1978
14588,332836,IMP_R,1.18,1978
14594,333406,IMP_R,2.36,1978
14601,327566,IMP_R,2.46,1978
14750,332874,IMP_R,1.009,1978
14751,332880,IMP_R,1.027,1978
14767,333433,IMP_R,1.01,1978
14793,332123,IMP_R,1.719,1978
14794,332153,IMP_R,1.017,1978
14799,332349,IMP_R,1.007,1978
14806,332527,IMP_R,1.02,1978
14808,332692,IMP_R,1.008,1978
14810,332688,IMP_R,1.023,1978
14997,332635,IMP_R,0.98,1978
15121,335139,IMP_R,0.269,1978
15124,335250,IMP_R,0.269,1978
15125,335256,IMP_R,0.269,1978
15127,335361,IMP_R,0.256,1978
15128,335411,IMP_R,0.256,1978
15134,335652,IMP_R,0.32,1978
15135,335707,IMP_R,0.29,1978
15136,335708,IMP_R,0.23,1978
15171,335593,IMP_R,0.27,1978
15186,336169,IMP_R,0.23,1978
15189,336258,IMP_R,0.28,1978
15192,335130,IMP_R,0.262,1978
15193,335149,IMP_R,0.275,1978
15195,335243,IMP_R,0.273,1978
15196,335274,IMP_R,0.277,1978
15198,335280,IMP_R,0.274,1978
15199,335382,IMP_R,0.28,1978
15200,335387,IMP_R,0.303,1978
15202,335498,IMP_R,0.261,1978
15207,335684,IMP_R,0.276,1978
15210,335840,IMP_R,0.417,1978
15211,335834,IMP_R,0.23,1978
15213,335929,IMP_R,0.406,1978
15215,336058,IMP_R,0.27,1978
15216,336075,IMP_R,0.386,1978
15218,336157,IMP_R,0.24,1978
15220,336277,IMP_R,0.345,1978
15221,336251,IMP_R,0.25,1978
15222,336244,IMP_R,0.24,1978
15225,335398,IMP_R,0.279,1978
15229,335394,IMP_R,0.276,1978
15236,335588,IMP_R,0.276,1978
15237,335352,IMP_R,0.288,1978
15244,335584,IMP_R,0.275,1978
15284,335182,IMP_R,1,1978
15306,335826,IMP_R,0.24,1978
15308,335865,IMP_R,0.24,1978
15312,336070,IMP_R,0.242,1978
15315,336178,IMP_R,0.25,1978
15380,336393,IMP_R,0.323,1978
15386,336677,IMP_R,0.313,1978
15463,335930,IMP_R,0.27,1978
15692,322079,IMP_U,0.119,1978
15701,322406,IMP_U,0.119,1978
15954,323090,IMP_U,0.693,1978
16240,326796,IMP_U,2.3,1978
16305,326017,IMP_U,0.305,1978
16315,325766,IMP_U,2.06,1978
16423,326008,IMP_U,0.15,1978
16424,325994,IMP_U,0.149,1978
16425,325984,IMP_U,0.184,1978
16426,326000,IMP_U,0.15,1978
16639,326903,IMP_U,2.63,1978
16684,326738,IMP_U,0.31,1978
17066,330287,EP,32.45,1978
17094,330802,IMP_U,3.28,1978
17255,333927,IMP_U,1.5,1978
17336,334204,IMP_U,0.744,1978
18652,341274,IMP_R,1.546,1978
18903,350265,IMP_R,1,1978
19039,352359,IMP_R,1.021,1978
19040,352368,IMP_R,1,1978
19141,353294,IMP_R,5,1978
19185,352791,IMP_R,12.5,1978
19196,353184,IMP_R,11,1978
19368,353058,IMP_R,8.34,1978
19372,352437,IMP_R,5,1978
19421,352036,FARM,200,1978
19457,352396,IMP_R,5,1978
19483,350922,IMP_R,1.13,1978
19484,350941,IMP_R,1.27,1978
19486,350954,IMP_R,0.99,1978
19487,350979,IMP_R,1.13,1978
19488,350986,IMP_R,1.13,1978
19982,330056,IMP_U,3.75,1978
20348,330884,IMP_U,0.179,1978
20394,330895,IMP_U,0.149,1978
20607,332050,IMP_U,0.787,1978
20731,332310,IMP_U,0.76,1978
21084,322773,IMP_U,0.219,1978
21089,322829,IMP_U,0.219,1978
21109,323137,IMP_U,0.146,1978
21111,323118,IMP_U,0.146,1978
21112,323121,IMP_U,0.146,1978
21328,326036,IMP_U,0.643,1978
21674,316802,APT_U,0.149,1978
21691,317314,IMP_U,0.149,1978
21724,317013,IMP_U,0.46,1978
21725,316716,IMP_U,0.58,1978
21858,318036,EP,0.296,1978
22229,320209,APT_U,0.158,1978
22640,333198,IMP_U,0.103,1978
22641,333201,IMP_U,0.103,1978
22680,329087,IMP_U,0.09,1978
22756,332459,IMP_U,0.103,1978
22757,332697,IMP_U,0.231,1978
22761,332792,IMP_U,0.08,1978
22764,332907,IMP_U,0.207,1978
22887,307525,IMP_U,0.242,1978
22891,307651,IMP_U,0.259,1978
22907,307582,IMP_U,0.261,1978
22909,307657,IMP_U,0.405,1978
22917,307583,IMP_U,0.514,1978
22918,307632,IMP_U,2,1978
22973,307826,IMP_U,0.236,1978
22974,307834,IMP_U,0.253,1978
22996,308676,IMP_U,0.241,1978
23005,307979,IMP_U,0.283,1978
23041,308287,IMP_U,0.347,1978
23059,308579,IMP_U,0.281,1978
23064,308608,IMP_U,0.224,1978
23071,308632,IMP_U,0.241,1978
23073,308979,IMP_U,0.755,1978
23077,308652,IMP_U,0.241,1978
23104,309142,KU,0,1978
23106,309185,NV,2.29,1978
23107,309212,KU,0,1978
23108,309263,KU,0,1978
23110,309286,KU,0,1978
23112,309349,KU,0,1978
23178,309155,KU,0,1978
23179,309203,KU,0,1978
23180,309218,KU,0,1978
23181,309250,KU,0,1978
23185,309330,KU,0,1978
23186,309382,KU,0,1978
23187,309389,KU,0,1978
23208,309391,KU,0,1978
23413,312389,IMP_U,0.275,1978
23545,314880,IMP_U,0.395,1978
23576,315475,IMP_U,0.699,1978
23792,320491,IMP_U,0.145,1978
24650,323008,APT_U,0.149,1978
24843,323013,APT_U,0.102,1978
25534,309000,IMP_U,0.242,1978
25536,309042,IMP_U,0.308,1978
25565,309062,IMP_U,0.233,1978
25568,309135,IMP_U,0.239,1978
25570,309175,IMP_U,0.365,1978
25676,309116,IMP_U,0.321,1978
25706,309396,IMP_U,0.238,1978
25775,309676,IMP_U,0.264,1978
